section_code,week,ever_ccc,post,total,confirmed
1060,2015-03-01T00:00:00Z,0,1,0,0
1060,2015-03-08T00:00:00Z,0,1,1,0
1060,2015-03-15T00:00:00Z,0,1,4,0
1060,2015-03-22T00:00:00Z,0,1,5,0
1060,2015-03-29T00:00:00Z,0,1,3,0
1060,2015-04-05T00:00:00Z,0,1,5,0
1060,2015-04-12T00:00:00Z,0,1,0,0
1060,2015-04-19T00:00:00Z,0,1,2,0
1060,2015-04-26T00:00:00Z,0,1,3,0
1061,2014-08-10T00:00:00Z,0,0,0,0
1061,2014-08-17T00:00:00Z,0,0,0,0
1061,2014-08-24T00:00:00Z,0,0,0,0
1061,2014-08-31T00:00:00Z,0,0,0,0
1061,2014-09-07T00:00:00Z,0,0,0,0
1061,2014-09-14T00:00:00Z,0,0,0,0
1061,2014-09-21T00:00:00Z,0,0,0,0
1061,2014-09-28T00:00:00Z,0,0,0,0
1061,2014-10-05T00:00:00Z,0,0,0,0
1061,2014-10-12T00:00:00Z,0,0,0,0
1061,2014-10-19T00:00:00Z,0,1,0,0
1061,2014-10-26T00:00:00Z,0,1,0,0
1061,2014-11-02T00:00:00Z,0,1,0,0
1061,2014-11-09T00:00:00Z,0,1,0,0
1061,2014-11-16T00:00:00Z,0,1,0,0
1061,2014-11-23T00:00:00Z,0,1,0,0
1061,2014-11-30T00:00:00Z,0,1,0,0
1061,2014-12-07T00:00:00Z,0,1,0,0
1061,2014-12-14T00:00:00Z,0,1,0,0
1061,2014-12-21T00:00:00Z,0,1,0,0
1061,2014-12-28T00:00:00Z,0,1,1,0
1061,2015-01-04T00:00:00Z,0,1,0,0
1061,2015-01-11T00:00:00Z,0,1,1,0
1061,2015-01-18T00:00:00Z,0,1,0,0
1061,2015-01-25T00:00:00Z,0,1,1,0
1061,2015-02-01T00:00:00Z,0,1,1,0
1061,2015-02-08T00:00:00Z,0,1,1,0
1061,2015-02-15T00:00:00Z,0,1,0,0
1061,2015-02-22T00:00:00Z,0,1,1,0
1061,2015-03-01T00:00:00Z,0,1,1,0
1061,2015-03-08T00:00:00Z,0,1,3,0
1061,2015-03-15T00:00:00Z,0,1,2,0
1061,2015-03-22T00:00:00Z,0,1,1,0
1061,2015-03-29T00:00:00Z,0,1,0,0
1061,2015-04-05T00:00:00Z,0,1,3,0
1061,2015-04-12T00:00:00Z,0,1,1,0
1061,2015-04-19T00:00:00Z,0,1,1,0
1061,2015-04-26T00:00:00Z,0,1,3,0
1062,2014-08-10T00:00:00Z,0,0,0,0
1062,2014-08-17T00:00:00Z,0,0,0,0
1062,2014-08-24T00:00:00Z,0,0,0,0
1062,2014-08-31T00:00:00Z,0,0,0,0
1062,2014-09-07T00:00:00Z,0,0,0,0
1062,2014-09-14T00:00:00Z,0,0,0,0
1062,2014-09-21T00:00:00Z,0,0,0,0
1062,2014-09-28T00:00:00Z,0,0,0,0
1062,2014-10-05T00:00:00Z,0,0,0,0
1062,2014-10-12T00:00:00Z,0,0,0,0
1062,2014-10-19T00:00:00Z,0,1,0,0
1062,2014-10-26T00:00:00Z,0,1,0,0
1062,2014-11-02T00:00:00Z,0,1,0,0
1062,2014-11-09T00:00:00Z,0,1,0,0
1062,2014-11-16T00:00:00Z,0,1,0,0
1062,2014-11-23T00:00:00Z,0,1,0,0
1062,2014-11-30T00:00:00Z,0,1,0,0
1062,2014-12-07T00:00:00Z,0,1,0,0
1062,2014-12-14T00:00:00Z,0,1,0,0
1062,2014-12-21T00:00:00Z,0,1,0,0
1062,2014-12-28T00:00:00Z,0,1,0,0
1062,2015-01-04T00:00:00Z,0,1,0,0
1062,2015-01-11T00:00:00Z,0,1,0,0
1062,2015-01-18T00:00:00Z,0,1,0,0
1062,2015-01-25T00:00:00Z,0,1,0,0
1062,2015-02-01T00:00:00Z,0,1,0,0
1062,2015-02-08T00:00:00Z,0,1,0,0
1062,2015-02-15T00:00:00Z,0,1,0,0
1062,2015-02-22T00:00:00Z,0,1,0,0
1062,2015-03-01T00:00:00Z,0,1,0,0
1062,2015-03-08T00:00:00Z,0,1,0,0
1062,2015-03-15T00:00:00Z,0,1,0,0
1062,2015-03-22T00:00:00Z,0,1,0,0
1062,2015-03-29T00:00:00Z,0,1,0,0
1062,2015-04-05T00:00:00Z,0,1,0,0
1062,2015-04-12T00:00:00Z,0,1,0,0
1062,2015-04-19T00:00:00Z,0,1,1,0
1062,2015-04-26T00:00:00Z,0,1,0,0
1063,2014-08-10T00:00:00Z,0,0,0,0
1063,2014-08-17T00:00:00Z,0,0,0,0
1063,2014-08-24T00:00:00Z,0,0,0,0
1063,2014-08-31T00:00:00Z,0,0,0,0
1063,2014-09-07T00:00:00Z,0,0,0,0
1063,2014-09-14T00:00:00Z,0,0,0,0
1063,2014-09-21T00:00:00Z,0,0,0,0
1063,2014-09-28T00:00:00Z,0,0,0,0
1063,2014-10-05T00:00:00Z,0,0,0,0
1063,2014-10-12T00:00:00Z,0,0,0,0
1063,2014-10-19T00:00:00Z,0,1,0,0
1063,2014-10-26T00:00:00Z,0,1,0,0
1063,2014-11-02T00:00:00Z,0,1,0,0
1063,2014-11-09T00:00:00Z,0,1,0,0
1063,2014-11-16T00:00:00Z,0,1,0,0
1063,2014-11-23T00:00:00Z,0,1,0,0
1063,2014-11-30T00:00:00Z,0,1,0,0
1063,2014-12-07T00:00:00Z,0,1,0,0
1063,2014-12-14T00:00:00Z,0,1,0,0
1063,2014-12-21T00:00:00Z,0,1,0,0
1063,2014-12-28T00:00:00Z,0,1,0,0
1063,2015-01-04T00:00:00Z,0,1,0,0
1063,2015-01-11T00:00:00Z,0,1,0,0
1063,2015-01-18T00:00:00Z,0,1,0,0
1063,2015-01-25T00:00:00Z,0,1,0,0
1063,2015-02-01T00:00:00Z,0,1,0,0
1063,2015-02-08T00:00:00Z,0,1,1,0
1063,2015-02-15T00:00:00Z,0,1,1,0
1063,2015-02-22T00:00:00Z,0,1,1,0
1063,2015-03-01T00:00:00Z,0,1,2,0
1063,2015-03-08T00:00:00Z,0,1,0,0
1063,2015-03-15T00:00:00Z,0,1,1,0
1063,2015-03-22T00:00:00Z,0,1,0,0
1063,2015-03-29T00:00:00Z,0,1,2,0
1063,2015-04-05T00:00:00Z,0,1,3,0
1063,2015-04-12T00:00:00Z,0,1,0,0
1063,2015-04-19T00:00:00Z,0,1,2,0
1063,2015-04-26T00:00:00Z,0,1,1,0
1064,2014-08-10T00:00:00Z,0,0,0,0
1064,2014-08-17T00:00:00Z,0,0,0,0
1064,2014-08-24T00:00:00Z,0,0,0,0
1064,2014-08-31T00:00:00Z,0,0,0,0
1064,2014-09-07T00:00:00Z,0,0,0,0
1064,2014-09-14T00:00:00Z,0,0,0,0
1064,2014-09-21T00:00:00Z,0,0,0,0
1064,2014-09-28T00:00:00Z,0,0,0,0
1064,2014-10-05T00:00:00Z,0,0,0,0
1064,2014-10-12T00:00:00Z,0,0,1,0
1064,2014-10-19T00:00:00Z,0,1,0,0
1064,2014-10-26T00:00:00Z,0,1,0,0
1064,2014-11-02T00:00:00Z,0,1,0,0
1064,2014-11-09T00:00:00Z,0,1,0,0
1064,2014-11-16T00:00:00Z,0,1,0,0
1064,2014-11-23T00:00:00Z,0,1,0,0
1064,2014-11-30T00:00:00Z,0,1,0,0
1064,2014-12-07T00:00:00Z,0,1,0,0
1064,2014-12-14T00:00:00Z,0,1,0,0
1064,2014-12-21T00:00:00Z,0,1,0,0
1064,2014-12-28T00:00:00Z,0,1,1,1
1064,2015-01-04T00:00:00Z,0,1,1,1
1064,2015-01-11T00:00:00Z,0,1,0,0
1064,2015-01-18T00:00:00Z,0,1,0,0
1064,2015-01-25T00:00:00Z,0,1,0,0
1064,2015-02-01T00:00:00Z,0,1,2,0
1064,2015-02-08T00:00:00Z,0,1,0,0
1064,2015-02-15T00:00:00Z,0,1,1,0
1064,2015-02-22T00:00:00Z,0,1,2,1
1064,2015-03-01T00:00:00Z,0,1,0,0
1064,2015-03-08T00:00:00Z,0,1,0,0
1064,2015-03-15T00:00:00Z,0,1,0,0
1064,2015-03-22T00:00:00Z,0,1,1,0
1064,2015-03-29T00:00:00Z,0,1,1,0
1064,2015-04-05T00:00:00Z,0,1,3,0
1064,2015-04-12T00:00:00Z,0,1,1,0
1064,2015-04-19T00:00:00Z,0,1,2,0
1064,2015-04-26T00:00:00Z,0,1,3,0
1065,2014-08-10T00:00:00Z,0,0,0,0
1065,2014-08-17T00:00:00Z,0,0,0,0
1065,2014-08-24T00:00:00Z,0,0,0,0
1065,2014-08-31T00:00:00Z,0,0,0,0
1065,2014-09-07T00:00:00Z,0,0,0,0
1065,2014-09-14T00:00:00Z,0,0,0,0
1065,2014-09-21T00:00:00Z,0,0,0,0
1065,2014-09-28T00:00:00Z,0,0,0,0
1065,2014-10-05T00:00:00Z,0,0,0,0
1065,2014-10-12T00:00:00Z,0,0,0,0
1065,2014-10-19T00:00:00Z,0,1,0,0
1065,2014-10-26T00:00:00Z,0,1,0,0
1065,2014-11-02T00:00:00Z,0,1,0,0
1065,2014-11-09T00:00:00Z,0,1,0,0
1065,2014-11-16T00:00:00Z,0,1,0,0
1065,2014-11-23T00:00:00Z,0,1,0,0
1065,2014-11-30T00:00:00Z,0,1,0,0
1065,2014-12-07T00:00:00Z,0,1,0,0
1065,2014-12-14T00:00:00Z,0,1,0,0
1065,2014-12-21T00:00:00Z,0,1,0,0
1065,2014-12-28T00:00:00Z,0,1,0,0
1065,2015-01-04T00:00:00Z,0,1,0,0
1065,2015-01-11T00:00:00Z,0,1,0,0
1065,2015-01-18T00:00:00Z,0,1,0,0
1065,2015-01-25T00:00:00Z,0,1,0,0
1065,2015-02-01T00:00:00Z,0,1,1,0
1065,2015-02-08T00:00:00Z,0,1,1,0
1065,2015-02-15T00:00:00Z,0,1,0,0
1065,2015-02-22T00:00:00Z,0,1,0,0
1065,2015-03-01T00:00:00Z,0,1,0,0
1065,2015-03-08T00:00:00Z,0,1,0,0
1065,2015-03-15T00:00:00Z,0,1,0,0
1065,2015-03-22T00:00:00Z,0,1,0,0
1065,2015-03-29T00:00:00Z,0,1,0,0
1065,2015-04-05T00:00:00Z,0,1,0,0
1065,2015-04-12T00:00:00Z,0,1,0,0
1065,2015-04-19T00:00:00Z,0,1,1,0
1065,2015-04-26T00:00:00Z,0,1,0,0
1066,2014-08-10T00:00:00Z,1,0,0,0
1066,2014-08-17T00:00:00Z,1,0,0,0
1066,2014-08-24T00:00:00Z,1,0,0,0
1066,2014-08-31T00:00:00Z,1,0,0,0
1066,2014-09-07T00:00:00Z,1,0,0,0
1066,2014-09-14T00:00:00Z,1,0,0,0
1066,2014-09-21T00:00:00Z,1,0,0,0
1066,2014-09-28T00:00:00Z,1,0,0,0
1066,2014-10-05T00:00:00Z,1,0,0,0
1066,2014-10-12T00:00:00Z,1,0,0,0
1066,2014-10-19T00:00:00Z,1,1,0,0
1066,2014-10-26T00:00:00Z,1,1,0,0
1066,2014-11-02T00:00:00Z,1,1,0,0
1066,2014-11-09T00:00:00Z,1,1,0,0
1066,2014-11-16T00:00:00Z,1,1,0,0
1066,2014-11-23T00:00:00Z,1,1,0,0
1066,2014-11-30T00:00:00Z,1,1,0,0
1066,2014-12-07T00:00:00Z,1,1,0,0
1066,2014-12-14T00:00:00Z,1,1,0,0
1066,2014-12-21T00:00:00Z,1,1,0,0
1066,2014-12-28T00:00:00Z,1,1,0,0
1066,2015-01-04T00:00:00Z,1,1,0,0
1066,2015-01-11T00:00:00Z,1,1,1,0
1066,2015-01-18T00:00:00Z,1,1,0,0
1066,2015-01-25T00:00:00Z,1,1,0,0
1066,2015-02-01T00:00:00Z,1,1,0,0
1066,2015-02-08T00:00:00Z,1,1,0,0
1066,2015-02-15T00:00:00Z,1,1,0,0
1066,2015-02-22T00:00:00Z,1,1,0,0
1066,2015-03-01T00:00:00Z,1,1,1,0
1066,2015-03-08T00:00:00Z,1,1,0,0
1066,2015-03-15T00:00:00Z,1,1,0,0
1066,2015-03-22T00:00:00Z,1,1,0,0
1066,2015-03-29T00:00:00Z,1,1,0,0
1066,2015-04-05T00:00:00Z,1,1,0,0
1066,2015-04-12T00:00:00Z,1,1,0,0
1066,2015-04-19T00:00:00Z,1,1,0,0
1066,2015-04-26T00:00:00Z,1,1,0,0
1067,2014-08-10T00:00:00Z,0,0,0,0
1067,2014-08-17T00:00:00Z,0,0,0,0
1067,2014-08-24T00:00:00Z,0,0,0,0
1067,2014-08-31T00:00:00Z,0,0,0,0
1067,2014-09-07T00:00:00Z,0,0,0,0
1067,2014-09-14T00:00:00Z,0,0,0,0
1067,2014-09-21T00:00:00Z,0,0,0,0
1067,2014-09-28T00:00:00Z,0,0,0,0
1067,2014-10-05T00:00:00Z,0,0,0,0
1067,2014-10-12T00:00:00Z,0,0,0,0
1067,2014-10-19T00:00:00Z,0,1,0,0
1067,2014-10-26T00:00:00Z,0,1,0,0
1067,2014-11-02T00:00:00Z,0,1,0,0
1067,2014-11-09T00:00:00Z,0,1,0,0
1067,2014-11-16T00:00:00Z,0,1,0,0
1067,2014-11-23T00:00:00Z,0,1,0,0
1067,2014-11-30T00:00:00Z,0,1,0,0
1067,2014-12-07T00:00:00Z,0,1,0,0
1067,2014-12-14T00:00:00Z,0,1,0,0
1067,2014-12-21T00:00:00Z,0,1,0,0
1067,2014-12-28T00:00:00Z,0,1,0,0
1067,2015-01-04T00:00:00Z,0,1,1,0
1067,2015-01-11T00:00:00Z,0,1,1,0
1067,2015-01-18T00:00:00Z,0,1,0,0
1067,2015-01-25T00:00:00Z,0,1,0,0
1067,2015-02-01T00:00:00Z,0,1,0,0
1067,2015-02-08T00:00:00Z,0,1,0,0
1067,2015-02-15T00:00:00Z,0,1,0,0
1067,2015-02-22T00:00:00Z,0,1,0,0
1067,2015-03-01T00:00:00Z,0,1,0,0
1067,2015-03-08T00:00:00Z,0,1,0,0
1067,2015-03-15T00:00:00Z,0,1,0,0
1067,2015-03-22T00:00:00Z,0,1,0,0
1067,2015-03-29T00:00:00Z,0,1,1,0
1067,2015-04-05T00:00:00Z,0,1,1,0
1067,2015-04-12T00:00:00Z,0,1,2,0
1067,2015-04-19T00:00:00Z,0,1,1,0
1067,2015-04-26T00:00:00Z,0,1,0,0
1068,2014-08-10T00:00:00Z,0,0,0,0
1068,2014-08-17T00:00:00Z,0,0,0,0
1068,2014-08-24T00:00:00Z,0,0,0,0
1068,2014-08-31T00:00:00Z,0,0,0,0
1068,2014-09-07T00:00:00Z,0,0,0,0
1068,2014-09-14T00:00:00Z,0,0,0,0
1068,2014-09-21T00:00:00Z,0,0,0,0
1068,2014-09-28T00:00:00Z,0,0,0,0
1068,2014-10-05T00:00:00Z,0,0,0,0
1068,2014-10-12T00:00:00Z,0,0,0,0
1068,2014-10-19T00:00:00Z,0,1,0,0
1068,2014-10-26T00:00:00Z,0,1,0,0
1068,2014-11-02T00:00:00Z,0,1,0,0
1068,2014-11-09T00:00:00Z,0,1,0,0
1068,2014-11-16T00:00:00Z,0,1,0,0
1068,2014-11-23T00:00:00Z,0,1,0,0
1068,2014-11-30T00:00:00Z,0,1,0,0
1068,2014-12-07T00:00:00Z,0,1,0,0
1068,2014-12-14T00:00:00Z,0,1,0,0
1068,2014-12-21T00:00:00Z,0,1,1,1
1068,2014-12-28T00:00:00Z,0,1,0,0
1068,2015-01-04T00:00:00Z,0,1,0,0
1068,2015-01-11T00:00:00Z,0,1,0,0
1068,2015-01-18T00:00:00Z,0,1,0,0
1068,2015-01-25T00:00:00Z,0,1,0,0
1068,2015-02-01T00:00:00Z,0,1,1,0
1068,2015-02-08T00:00:00Z,0,1,0,0
1068,2015-02-15T00:00:00Z,0,1,0,0
1068,2015-02-22T00:00:00Z,0,1,0,0
1068,2015-03-01T00:00:00Z,0,1,0,0
1068,2015-03-08T00:00:00Z,0,1,0,0
1068,2015-03-15T00:00:00Z,0,1,0,0
1068,2015-03-22T00:00:00Z,0,1,0,0
1068,2015-03-29T00:00:00Z,0,1,2,0
1068,2015-04-05T00:00:00Z,0,1,0,0
1068,2015-04-12T00:00:00Z,0,1,0,0
1068,2015-04-19T00:00:00Z,0,1,0,0
1068,2015-04-26T00:00:00Z,0,1,0,0
1069,2014-08-10T00:00:00Z,0,0,0,0
1069,2014-08-17T00:00:00Z,0,0,0,0
1069,2014-08-24T00:00:00Z,0,0,0,0
1069,2014-08-31T00:00:00Z,0,0,0,0
1069,2014-09-07T00:00:00Z,0,0,0,0
1069,2014-09-14T00:00:00Z,0,0,0,0
1069,2014-09-21T00:00:00Z,0,0,0,0
1069,2014-09-28T00:00:00Z,0,0,0,0
1069,2014-10-05T00:00:00Z,0,0,0,0
1069,2014-10-12T00:00:00Z,0,0,0,0
1069,2014-10-19T00:00:00Z,0,1,0,0
1069,2014-10-26T00:00:00Z,0,1,0,0
1069,2014-11-02T00:00:00Z,0,1,0,0
1069,2014-11-09T00:00:00Z,0,1,0,0
1069,2014-11-16T00:00:00Z,0,1,0,0
1069,2014-11-23T00:00:00Z,0,1,0,0
1069,2014-11-30T00:00:00Z,0,1,0,0
1069,2014-12-07T00:00:00Z,0,1,0,0
1069,2014-12-14T00:00:00Z,0,1,0,0
1069,2014-12-21T00:00:00Z,0,1,1,1
1069,2014-12-28T00:00:00Z,0,1,0,0
1069,2015-01-04T00:00:00Z,0,1,0,0
1069,2015-01-11T00:00:00Z,0,1,1,0
1069,2015-01-18T00:00:00Z,0,1,1,0
1069,2015-01-25T00:00:00Z,0,1,3,0
1069,2015-02-01T00:00:00Z,0,1,2,0
1069,2015-02-08T00:00:00Z,0,1,0,0
1069,2015-02-15T00:00:00Z,0,1,4,0
1069,2015-02-22T00:00:00Z,0,1,3,0
1069,2015-03-01T00:00:00Z,0,1,2,0
1069,2015-03-08T00:00:00Z,0,1,4,0
1069,2015-03-15T00:00:00Z,0,1,1,0
1069,2015-03-22T00:00:00Z,0,1,3,0
1069,2015-03-29T00:00:00Z,0,1,1,0
1069,2015-04-05T00:00:00Z,0,1,1,0
1069,2015-04-12T00:00:00Z,0,1,0,0
1069,2015-04-19T00:00:00Z,0,1,1,0
1069,2015-04-26T00:00:00Z,0,1,2,0
1070,2014-08-10T00:00:00Z,0,0,0,0
1070,2014-08-17T00:00:00Z,0,0,0,0
1070,2014-08-24T00:00:00Z,0,0,0,0
1070,2014-08-31T00:00:00Z,0,0,0,0
1070,2014-09-07T00:00:00Z,0,0,0,0
1070,2014-09-14T00:00:00Z,0,0,0,0
1070,2014-09-21T00:00:00Z,0,0,0,0
1070,2014-09-28T00:00:00Z,0,0,0,0
1070,2014-10-05T00:00:00Z,0,0,0,0
1070,2014-10-12T00:00:00Z,0,0,0,0
1070,2014-10-19T00:00:00Z,0,1,0,0
1070,2014-10-26T00:00:00Z,0,1,0,0
1070,2014-11-02T00:00:00Z,0,1,0,0
1070,2014-11-09T00:00:00Z,0,1,0,0
1070,2014-11-16T00:00:00Z,0,1,0,0
1070,2014-11-23T00:00:00Z,0,1,0,0
1070,2014-11-30T00:00:00Z,0,1,2,0
1070,2014-12-07T00:00:00Z,0,1,0,0
1070,2014-12-14T00:00:00Z,0,1,0,0
1070,2014-12-21T00:00:00Z,0,1,0,0
1070,2014-12-28T00:00:00Z,0,1,0,0
1070,2015-01-04T00:00:00Z,0,1,0,0
1070,2015-01-11T00:00:00Z,0,1,0,0
1070,2015-01-18T00:00:00Z,0,1,0,0
1070,2015-01-25T00:00:00Z,0,1,0,0
1070,2015-02-01T00:00:00Z,0,1,0,0
1070,2015-02-08T00:00:00Z,0,1,0,0
1070,2015-02-15T00:00:00Z,0,1,0,0
1070,2015-02-22T00:00:00Z,0,1,1,0
1070,2015-03-01T00:00:00Z,0,1,0,0
1070,2015-03-08T00:00:00Z,0,1,1,0
1070,2015-03-15T00:00:00Z,0,1,0,0
1070,2015-03-22T00:00:00Z,0,1,0,0
1070,2015-03-29T00:00:00Z,0,1,0,0
1070,2015-04-05T00:00:00Z,0,1,0,0
1070,2015-04-12T00:00:00Z,0,1,0,0
1070,2015-04-19T00:00:00Z,0,1,0,0
1070,2015-04-26T00:00:00Z,0,1,0,0
1071,2014-08-10T00:00:00Z,0,0,0,0
1071,2014-08-17T00:00:00Z,0,0,0,0
1071,2014-08-24T00:00:00Z,0,0,0,0
1071,2014-08-31T00:00:00Z,0,0,0,0
1071,2014-09-07T00:00:00Z,0,0,0,0
1071,2014-09-14T00:00:00Z,0,0,0,0
1071,2014-09-21T00:00:00Z,0,0,0,0
1071,2014-09-28T00:00:00Z,0,0,0,0
1071,2014-10-05T00:00:00Z,0,0,0,0
1071,2014-10-12T00:00:00Z,0,0,0,0
1071,2014-10-19T00:00:00Z,0,1,0,0
1071,2014-10-26T00:00:00Z,0,1,0,0
1071,2014-11-02T00:00:00Z,0,1,0,0
1071,2014-11-09T00:00:00Z,0,1,0,0
1071,2014-11-16T00:00:00Z,0,1,1,0
1071,2014-11-23T00:00:00Z,0,1,0,0
1071,2014-11-30T00:00:00Z,0,1,0,0
1071,2014-12-07T00:00:00Z,0,1,0,0
1071,2014-12-14T00:00:00Z,0,1,0,0
1071,2014-12-21T00:00:00Z,0,1,0,0
1071,2014-12-28T00:00:00Z,0,1,0,0
1071,2015-01-04T00:00:00Z,0,1,0,0
1071,2015-01-11T00:00:00Z,0,1,0,0
1071,2015-01-18T00:00:00Z,0,1,0,0
1071,2015-01-25T00:00:00Z,0,1,0,0
1071,2015-02-01T00:00:00Z,0,1,0,0
1071,2015-02-08T00:00:00Z,0,1,0,0
1071,2015-02-15T00:00:00Z,0,1,0,0
1071,2015-02-22T00:00:00Z,0,1,0,0
1071,2015-03-01T00:00:00Z,0,1,0,0
1071,2015-03-08T00:00:00Z,0,1,0,0
1071,2015-03-15T00:00:00Z,0,1,0,0
1071,2015-03-22T00:00:00Z,0,1,0,0
1071,2015-03-29T00:00:00Z,0,1,1,0
1071,2015-04-05T00:00:00Z,0,1,0,0
1071,2015-04-12T00:00:00Z,0,1,0,0
1071,2015-04-19T00:00:00Z,0,1,0,0
1071,2015-04-26T00:00:00Z,0,1,0,0
1072,2014-08-10T00:00:00Z,0,0,0,0
1072,2014-08-17T00:00:00Z,0,0,0,0
1072,2014-08-24T00:00:00Z,0,0,1,1
1072,2014-08-31T00:00:00Z,0,0,0,0
1072,2014-09-07T00:00:00Z,0,0,0,0
1072,2014-09-14T00:00:00Z,0,0,0,0
1072,2014-09-21T00:00:00Z,0,0,0,0
1072,2014-09-28T00:00:00Z,0,0,0,0
1072,2014-10-05T00:00:00Z,0,0,0,0
1072,2014-10-12T00:00:00Z,0,0,0,0
1072,2014-10-19T00:00:00Z,0,1,0,0
1072,2014-10-26T00:00:00Z,0,1,0,0
1072,2014-11-02T00:00:00Z,0,1,0,0
1072,2014-11-09T00:00:00Z,0,1,1,0
1072,2014-11-16T00:00:00Z,0,1,2,0
1072,2014-11-23T00:00:00Z,0,1,1,0
1072,2014-11-30T00:00:00Z,0,1,0,0
1072,2014-12-07T00:00:00Z,0,1,0,0
1072,2014-12-14T00:00:00Z,0,1,0,0
1072,2014-12-21T00:00:00Z,0,1,0,0
1072,2014-12-28T00:00:00Z,0,1,0,0
1072,2015-01-04T00:00:00Z,0,1,4,0
1072,2015-01-11T00:00:00Z,0,1,0,0
1072,2015-01-18T00:00:00Z,0,1,1,0
1072,2015-01-25T00:00:00Z,0,1,0,0
1072,2015-02-01T00:00:00Z,0,1,0,0
1072,2015-02-08T00:00:00Z,0,1,1,0
1072,2015-02-15T00:00:00Z,0,1,1,0
1072,2015-02-22T00:00:00Z,0,1,0,0
1072,2015-03-01T00:00:00Z,0,1,0,0
1072,2015-03-08T00:00:00Z,0,1,0,0
1072,2015-03-15T00:00:00Z,0,1,0,0
1072,2015-03-22T00:00:00Z,0,1,1,0
1072,2015-03-29T00:00:00Z,0,1,0,0
1072,2015-04-05T00:00:00Z,0,1,0,0
1072,2015-04-12T00:00:00Z,0,1,0,0
1072,2015-04-19T00:00:00Z,0,1,2,0
1072,2015-04-26T00:00:00Z,0,1,1,0
1073,2014-08-10T00:00:00Z,0,0,0,0
1073,2014-08-17T00:00:00Z,0,0,0,0
1073,2014-08-24T00:00:00Z,0,0,1,0
1073,2014-08-31T00:00:00Z,0,0,0,0
1073,2014-09-07T00:00:00Z,0,0,1,0
1073,2014-09-14T00:00:00Z,0,0,0,0
1073,2014-09-21T00:00:00Z,0,0,0,0
1073,2014-09-28T00:00:00Z,0,0,1,1
1073,2014-10-05T00:00:00Z,0,0,0,0
1073,2014-10-12T00:00:00Z,0,0,1,1
1073,2014-10-19T00:00:00Z,0,1,1,0
1073,2014-10-26T00:00:00Z,0,1,1,0
1073,2014-11-02T00:00:00Z,0,1,7,3
1073,2014-11-09T00:00:00Z,0,1,0,0
1073,2014-11-16T00:00:00Z,0,1,0,0
1073,2014-11-23T00:00:00Z,0,1,2,0
1073,2014-11-30T00:00:00Z,0,1,1,0
1073,2014-12-07T00:00:00Z,0,1,0,0
1073,2014-12-14T00:00:00Z,0,1,3,0
1073,2014-12-21T00:00:00Z,0,1,2,0
1073,2014-12-28T00:00:00Z,0,1,1,0
1073,2015-01-04T00:00:00Z,0,1,3,0
1073,2015-01-11T00:00:00Z,0,1,2,0
1073,2015-01-18T00:00:00Z,0,1,3,0
1073,2015-01-25T00:00:00Z,0,1,4,0
1073,2015-02-01T00:00:00Z,0,1,5,0
1073,2015-02-08T00:00:00Z,0,1,1,0
1073,2015-02-15T00:00:00Z,0,1,0,0
1073,2015-02-22T00:00:00Z,0,1,9,0
1073,2015-03-01T00:00:00Z,0,1,2,0
1073,2015-03-08T00:00:00Z,0,1,3,0
1073,2015-03-15T00:00:00Z,0,1,1,0
1073,2015-03-22T00:00:00Z,0,1,1,0
1073,2015-03-29T00:00:00Z,0,1,1,0
1073,2015-04-05T00:00:00Z,0,1,2,0
1073,2015-04-12T00:00:00Z,0,1,1,0
1073,2015-04-19T00:00:00Z,0,1,0,0
1073,2015-04-26T00:00:00Z,0,1,0,0
1074,2014-08-10T00:00:00Z,0,0,0,0
1074,2014-08-17T00:00:00Z,0,0,0,0
1074,2014-08-24T00:00:00Z,0,0,0,0
1074,2014-08-31T00:00:00Z,0,0,0,0
1074,2014-09-07T00:00:00Z,0,0,0,0
1074,2014-09-14T00:00:00Z,0,0,0,0
1074,2014-09-21T00:00:00Z,0,0,0,0
1074,2014-09-28T00:00:00Z,0,0,0,0
1074,2014-10-05T00:00:00Z,0,0,0,0
1074,2014-10-12T00:00:00Z,0,0,0,0
1074,2014-10-19T00:00:00Z,0,1,0,0
1074,2014-10-26T00:00:00Z,0,1,0,0
1074,2014-11-02T00:00:00Z,0,1,0,0
1074,2014-11-09T00:00:00Z,0,1,0,0
1074,2014-11-16T00:00:00Z,0,1,0,0
1074,2014-11-23T00:00:00Z,0,1,0,0
1074,2014-11-30T00:00:00Z,0,1,0,0
1074,2014-12-07T00:00:00Z,0,1,0,0
1074,2014-12-14T00:00:00Z,0,1,0,0
1074,2014-12-21T00:00:00Z,0,1,1,0
1074,2014-12-28T00:00:00Z,0,1,0,0
1074,2015-01-04T00:00:00Z,0,1,0,0
1074,2015-01-11T00:00:00Z,0,1,0,0
1074,2015-01-18T00:00:00Z,0,1,0,0
1074,2015-01-25T00:00:00Z,0,1,0,0
1074,2015-02-01T00:00:00Z,0,1,0,0
1074,2015-02-08T00:00:00Z,0,1,0,0
1074,2015-02-15T00:00:00Z,0,1,0,0
1074,2015-02-22T00:00:00Z,0,1,2,0
1074,2015-03-01T00:00:00Z,0,1,1,0
1074,2015-03-08T00:00:00Z,0,1,0,0
1074,2015-03-15T00:00:00Z,0,1,0,0
1074,2015-03-22T00:00:00Z,0,1,0,0
1074,2015-03-29T00:00:00Z,0,1,1,0
